[-42.946670333289319, -38.307082299448531, -36.396161431691858, -37.96737392044119, -22.030865075078115, -31.359811720626311, -33.552382265759853, -35.82194569849969, -33.262636180505822, -25.076824368541768]
[-24.122212635810509, -40.126463543946144, -36.687226833078817, -31.854406265326393, -39.434557453586841, -28.58243633355838, -35.124022737590956, -36.19382418373425, -34.379653784938661, -34.12644706217673]
[-39.991363528435969, -23.701506011437537, -30.186803545439222, -30.424986840268947, -30.805067098108282, -25.856676880818327, -30.857080297330302, -34.851576423966598, -28.419504657815494, -30.678977401735818]
[-40.953993059863308, -31.743170436529205, -34.841516126328479, -23.180968164360781, -36.212862320397058, -27.515532203957214, -39.511087831276434, -28.629896929927011, -31.966761453109946, -30.546622582126417]
[-39.169209016935099, -23.103649673860758, -29.483144171356262, -29.602401711346477, -29.390567792443107, -25.450688312834298, -31.244134624032672, -31.4419494768613, -28.868050890201182, -28.767963164088616]
[-46.764701363246658, -37.26278780859144, -39.998016511630375, -29.031995366232952, -37.691554247415652, -31.128210199352985, -41.178744749129628, -44.59431859543907, -35.930387654050342, -37.164372492290418]
[-32.247767502312151, -39.374191956331117, -35.592117983026021, -49.534741472472689, -35.054654983528117, -36.083392696489916, -30.224158557970117, -48.23298213494877, -41.148670192121955, -40.466786156949134]
[-44.944859709347355, -35.337337435993255, -36.281758659740639, -35.559151400496248, -38.281095083520995, -37.102645094011805, -47.278831961151084, -23.870991604688687, -34.3631542896632, -30.844428718937088]
[-44.343532836072811, -42.189358724187215, -30.094518400200666, -35.593585006739104, -45.358523298677305, -38.489938732920606, -41.137683649319847, -44.041862506049014, -36.961047095517308, -48.383539796669481]
[-43.253350238225806, -37.383232215140438, -36.711691741747181, -33.499404079574163, -35.0256992405943, -36.270960823104303, -45.624869361298622, -21.371965050997822, -39.666822720815368, -29.211813670659716]
[-40.652461183052267, -23.481552156418513, -30.350471297436709, -30.16732120220367, -31.30248928837705, -26.173106147003466, -31.760237360036033, -33.18709292955981, -28.330717400187595, -29.754438227278346]
[-32.910698153528557, -25.858870334448579, -25.556749301917034, -28.41172308803468, -41.256458086892785, -26.836219017822383, -30.560548188078666, -40.401290738884441, -27.060283532874628, -39.15009665974474]
[-39.218681699283636, -20.828685688222581, -28.036916689204489, -29.735263186509687, -34.025874296834388, -26.611866537729099, -30.125743727058229, -36.60425476970569, -27.43091408854319, -31.019700134108955]
[-38.801026618393578, -21.66067073661274, -29.652271215338537, -31.433614280840228, -30.162349018421949, -27.457707585112452, -32.097914990424023, -33.013501771828658, -32.26148616745872, -30.129698342115837]
[-39.664618636777405, -32.253425695909399, -34.965751960072609, -33.576426741459201, -32.008121326114143, -33.22130440753341, -39.902215313492412, -19.725100020754354, -36.956246043259533, -25.014429937009268]
[-52.239184546800843, -36.297373588232233, -37.300919374724344, -37.681136066879859, -24.771658183391629, -37.161557853738316, -44.835100222421353, -35.184109037113672, -36.762895537212096, -26.976444723568335]
[-36.630449128716961, -22.801130170531433, -22.842180536251711, -31.170240460629895, -31.187332264132895, -28.898646649328406, -29.020651618018199, -40.45501869487596, -31.482304936580825, -33.55312743870936]
[-43.503244246418916, -29.603171692767194, -30.400883453907223, -25.226642098337773, -33.431744957796838, -27.46134682704573, -31.586588229349168, -34.769136826022958, -31.77727235141198, -33.476851238129726]
[-33.115166402790678, -33.097313909838725, -33.009936176478313, -24.625115198839868, -34.554084722502189, -23.274277443860811, -33.615360055254783, -41.261697418525841, -26.659529672791443, -33.179862037357765]
[-42.47457274041092, -26.877355084130119, -29.391243897989138, -28.39134521706114, -30.274398618075651, -25.698370470584329, -30.05679962949646, -33.426843167296177, -26.954592257438065, -30.293848374364753]
[-39.338328154416359, -25.999750831047571, -21.747362888927768, -33.136478549965815, -26.533964910099744, -31.43372287890859, -25.316614025238639, -35.423095970792886, -32.454164192482708, -29.347161680451908]
[-47.417274201318776, -44.832186200030854, -43.224780727163441, -36.343369892619009, -26.226044379041127, -33.928576969249931, -45.042885001884891, -37.114768254970244, -35.428013435929444, -28.271034372275793]
[-43.74494797361956, -38.217057571428967, -32.233873301821774, -38.995561015749729, -23.710025102393633, -36.386519418865781, -35.848407573352901, -32.751608438586828, -39.134379960752362, -27.520294296334331]
[-36.932293836342765, -32.051640091438934, -29.460700372421645, -32.336960324504744, -34.070135453438105, -27.602613975086335, -21.960866521189672, -40.02842439780882, -33.028752440733669, -33.717417150985376]
[-33.164660809382369, -36.010620845306775, -35.139920061169178, -29.291327246103641, -35.090159422365154, -29.707154825524192, -36.139113909488124, -37.14158718145508, -35.252104837698816, -32.659027220674133]
[-30.318044401140543, -32.299277713058579, -37.563723865367457, -30.154802294771727, -27.823585989664654, -23.344211882735603, -35.258009808040853, -34.466502911529474, -29.374338827142608, -25.51751056576121]
[-34.133147774723909, -31.087020856606095, -34.299521667528104, -28.062103372842305, -29.739914149904628, -26.436293966442555, -35.036532993825681, -36.197113537309846, -33.691403099650259, -31.602404829459946]
[-41.567581334930182, -34.703582110419674, -28.155147048703146, -36.799165873986226, -34.127024328918381, -35.815966440072557, -37.178778949688422, -41.445541052176907, -35.507044124774644, -39.281305429394422]
[-30.259752867665252, -37.121977999642567, -36.789879511057244, -32.496630060062934, -35.784293684514545, -26.658824155793528, -31.507989054798674, -36.226654376904449, -30.358264002924408, -31.120864558573249]
[-49.143384040870387, -44.614887968383634, -37.343752292302526, -40.540527825018259, -24.833320945498336, -36.825142154030168, -39.709287258400778, -41.331857064051988, -37.862480497323055, -32.302513316667572]
[-36.756780826853088, -19.935469547391943, -29.671434411344883, -30.441705974300145, -32.112328247692005, -27.623163442355576, -34.655269737700166, -31.143866320015906, -32.218420306856785, -29.297137395601492]
[-38.443115017132598, -38.198968496605858, -37.871387282081962, -37.445280836156741, -23.608678038437134, -31.483966502590867, -36.120308081046907, -28.072522946970842, -35.912098743013352, -22.062377062416683]
[-33.502765770890889, -26.292258274154886, -36.844017381014119, -33.602248628013299, -26.502581241045252, -24.50026688799602, -33.785589362196184, -29.867372107807949, -30.827702495067776, -25.40649579026103]
[-45.941790160512099, -43.133395891688352, -45.502274558356326, -38.124134723024767, -39.405408500496691, -36.970174789952289, -45.597860627618722, -28.522155124765025, -45.932431555624611, -35.463693070179147]
[-34.552969966564874, -30.999439284310455, -24.470932967029771, -35.275059795678004, -32.028198937064914, -29.128394050071527, -28.295662556963361, -38.13348847276955, -23.510581942263151, -32.336663919934821]
[-38.136565380908181, -26.700861597848746, -28.254177960670038, -31.171581732034763, -22.495354081021151, -26.22402211454764, -28.388434595293969, -29.282904094665664, -26.784087639934391, -21.905506719594548]
[-38.674230819181659, -27.403205078573336, -23.197585717001235, -24.86714131580889, -28.46892677003849, -28.762485512421595, -31.815531932722685, -33.462463661744302, -29.476181060920013, -29.715598246106342]
[-44.222218886410701, -36.478289479460827, -34.794615357433358, -35.597002179616567, -31.017082326175849, -34.93641359380053, -39.737309413970259, -26.891968570558912, -33.973842034075652, -27.850654608983447]
[-39.956666362502133, -25.060829532173692, -31.076068212265987, -27.458381751445128, -23.866555229613457, -23.310284035118535, -29.899192877711805, -30.723412513239982, -26.503600175825071, -23.209830006831595]
[-34.50072057205432, -30.119521190498986, -25.481705131421403, -31.396147804969857, -27.336678868472905, -29.73083465443132, -31.478812301986427, -31.018398544965752, -32.906732019944108, -30.979399172955393]
[-44.762851870724063, -36.676361932552084, -32.648528552214394, -38.175491513632579, -25.360076200376799, -34.888444884915415, -40.543404529429658, -33.382536886105115, -35.064138123015361, -29.255033503059423]
[-41.760835683622105, -31.477931154515417, -31.497505392484687, -21.737596897435576, -33.46914472233923, -26.565102714304622, -37.790078790888707, -35.414492326964051, -26.311916105999344, -29.8243159130846]
[-26.335651045840269, -41.414745710889967, -38.913903778178927, -46.576478680815825, -50.676097058695248, -38.140929015490478, -45.400419760057851, -45.413033173975563, -42.125499204092726, -48.049553096486463]
[-41.205841744501086, -41.178508935077289, -43.502270481066169, -35.512554711545661, -38.241149523060088, -36.276386412902781, -47.455841623409277, -21.284145488157193, -44.709000179999052, -31.448573601218026]
[-24.665806990424553, -50.032637324077108, -43.044609415906869, -46.03770540499616, -52.633893633024229, -39.850980003249774, -49.139307312699501, -54.921149481499626, -44.900209506777337, -52.700671039072233]
[-33.901610256909173, -37.311942349832663, -28.244631703673623, -27.984316839985151, -42.256941267581794, -32.617661607495073, -39.341869710314242, -41.521643943492592, -37.564789957179549, -44.627969662858142]
[-40.039057939037818, -28.404943178359819, -32.41476176969109, -31.13686891494805, -35.65770777602193, -29.084952712819018, -36.849403617381576, -26.277936198797139, -25.416863372248102, -28.127127990930614]
[-41.886793528432563, -23.007094343579212, -29.991357359326894, -31.354483047209374, -33.030049956885456, -27.516221750512457, -31.319925167770069, -35.077542313237622, -28.10027215191046, -30.749656469799266]
[-40.77369151537755, -27.9285577355543, -32.906927114217183, -30.622605886783855, -24.891818853183924, -28.576829964671028, -36.074793667913958, -22.255151297091885, -31.728461582416436, -21.288012794705292]
[-35.085998713352851, -27.825451452250569, -31.434095946229309, -21.08553253968088, -36.086069257739524, -23.645149353575427, -36.214337719977543, -37.818912044560392, -29.936699397382796, -34.607797443737034]
[-40.545198348278717, -30.684892775207992, -31.47845430929581, -35.629285336225692, -33.609830045696548, -33.531483074025552, -35.865140812705327, -21.608642606945789, -34.313627081604615, -28.393868197977653]
[-41.006938488585178, -24.569014327512811, -34.337791071938753, -29.686747844320251, -27.505732528295159, -26.590688126437801, -34.859834347826101, -27.261771229544582, -28.029979593175938, -22.640233101100872]
[-45.280172167726775, -42.0844318097909, -44.634660552870436, -39.26099208477828, -41.222215383007757, -37.559633928435119, -49.528929081023364, -23.834060911732443, -37.058406069369433, -32.702156813512595]
[-40.058580655561443, -37.382475788802751, -42.837877404434444, -36.819942929319652, -28.596091670914635, -30.501530005428982, -37.583098887932678, -27.427099217666079, -38.11118609023665, -25.015506438060541]
[-38.750177474842701, -39.454708848581845, -32.838870334510631, -40.26676693340282, -34.396122338768926, -33.567095467127913, -21.965624666532793, -40.969315980380635, -37.119802829080207, -34.233449365504249]
[-48.714535104009187, -40.567986405038219, -24.838848401172413, -38.266714048831616, -42.848993489781762, -43.267663956584919, -36.958991203301807, -47.969668713512789, -38.696697905272536, -46.277577329093823]
[-43.151523288928558, -39.780586327741979, -42.869009822928575, -37.996363928134656, -32.240725266776977, -35.269514942237947, -45.901194968954918, -24.085075879935328, -41.01836841598692, -28.108038408863997]
[-36.759526499095017, -29.889238361512838, -33.499530749931736, -33.237467312912145, -27.110008582435658, -26.170710545646507, -35.473015613374471, -36.546517988123952, -23.682582106599796, -26.224607726459606]
[-49.638980076975088, -43.797343244171358, -39.921008084835144, -35.809632250376765, -25.454023548764312, -35.103587633241233, -44.166264292975896, -40.915117480864872, -37.283909679401226, -31.001363718837879]
[-47.338350431604823, -33.978092758050792, -38.940245450233768, -35.968398162012875, -36.186361490734249, -36.308435614751176, -45.327791815307535, -20.804185527536408, -35.13239616969603, -27.408794995960754]
[-34.584948803222261, -35.278898513492791, -36.683161151429495, -26.425107777779804, -31.862132424673046, -24.929490346970468, -31.770056363798421, -34.016477112988341, -32.968833839125558, -30.23295324657321]
[-46.424735608064665, -42.889327281625249, -34.681962987675426, -46.514775833165146, -29.666990627192728, -39.428635484566328, -26.939731667274945, -42.366457450033288, -41.188183109982084, -35.243182107711682]
[-38.603410986842064, -18.841968651115934, -26.888958420823126, -27.85142239475508, -30.716935485628213, -26.570730227802599, -32.857084954515152, -31.536708488329989, -28.07457528243269, -28.217607712682767]
[-31.349104336742119, -32.800376705909628, -34.195019294326904, -21.127964044383454, -39.273702196167697, -25.973763296762762, -44.082136451658663, -33.338594923213343, -31.081153036577497, -34.094926572910481]
[-47.355031234605946, -38.036048651931111, -33.148517071539267, -43.103276709838852, -31.886801428255559, -34.984483922385884, -20.783894475573387, -47.029744949259708, -36.505535777559267, -35.161722749912194]
[-39.737715651301158, -25.361033120749909, -30.28452196407736, -31.708216496808848, -24.331084641485518, -26.111222287789403, -31.245712958231465, -29.332014688662372, -25.746366859588925, -23.718033477338373]
[-39.317265613706184, -34.193866381370491, -35.099313010148926, -22.295833424762197, -39.585794057686897, -27.025060104390441, -40.179947912833661, -31.907128985364249, -28.371936054607197, -32.625586731388552]
[-46.104922446935447, -26.904337426559231, -31.478758994688949, -33.623259861094454, -34.083630369253029, -28.322711775904367, -30.094171077623937, -40.37999897048757, -26.347319183313495, -33.586670800581231]
[-35.169135038203464, -35.145421440369731, -31.837898583894631, -36.45544653589829, -24.337188069473829, -29.586999350654814, -31.231372213641226, -36.621758554688768, -29.638823226460062, -25.399801648952543]
[-40.020339521065708, -25.556791422365276, -31.75038986693162, -29.475905934765688, -29.530042310818875, -24.714547800604826, -31.817440414032987, -31.939759369552938, -28.143552013031197, -29.174145220700204]
[-41.493422966308174, -28.971144962043539, -31.996698510415694, -30.938020988360801, -30.252810528267176, -30.678116689534576, -34.670881456097902, -29.531432463922819, -31.6143445102676, -25.789190383033954]
[-33.255976376525751, -37.809226402707644, -34.162190739123055, -44.942270675386027, -38.37569913069941, -33.693258139550075, -25.533207280828229, -47.154654580532963, -36.790283614046963, -39.043756248806005]
[-43.871830918905673, -36.925446213068582, -32.143769612988265, -37.808224003756266, -25.307737432514877, -34.565072208040149, -33.838679121128628, -30.639547786971047, -33.760096491784502, -24.482974155378979]
[-55.882899596505879, -139.77319781328612, -40.081426134125174, -45.084961080716909, -54.590583766858181, -71.441403364867526, -93.475309768419152, -17.46252798640344, -74.30576004466289, -36.347117458338538]
[-45.068186789238581, -124.46824024404172, -26.408157062123092, -30.198517114034747, -62.357794111000537, -39.456532340759438, -45.103231182851722, -70.152402749402739, -34.645780716693906, -54.630254170249451]
[-41.834231582425346, -10.090493990911687, -26.322437889365315, -34.667447612209443, -31.414293824509297, -40.462900949918513, -43.456713419694211, -26.098760814495929, -24.961373463724328, -32.638900181475861]
[-23.213684570999302, -297.85582450536685, -44.907287320160926, -37.678030360312661, -68.221771941471061, -37.342810095628629, -45.344473825182142, -107.21987381532021, -95.26386846865104, -48.27094137466041]
[-70.604485023094597, -189.01213805317695, -38.853206562596618, -47.551599025568777, -21.663202708281677, -68.174101907172911, -60.799628982867809, -45.905921808682152, -49.489975253994736, -29.594168224235478]
[-47.738841685403315, -10.174889361186795, -28.636503755294605, -36.015012243429169, -32.053881426239691, -52.928510514837413, -52.915843791273467, -26.004466862532322, -23.73761340661536, -32.350648831453213]
[-78.446856500991956, -94.680855169098166, -60.418260456181926, -43.80456353233545, -27.482498066332699, -48.255858324401217, -60.139747703417392, -58.339170886167679, -50.268734327854972, -39.716438583433899]
[-47.425780456546107, -121.31220805176369, -34.116171712909633, -27.121235706826848, -21.944974824472876, -24.441292859240008, -45.867908119257486, -33.418966126171838, -36.715106327544532, -22.614758163463573]
[-87.69946003757461, -306.82933092171629, -34.890340288365245, -47.633100165530834, -45.275615275457923, -40.382486883879167, -49.833371041166636, -48.971896829818334, -49.335525377861842, -35.33588878043976]
[-72.911874985532791, -184.39779880879377, -56.367181545116097, -38.645348427666264, -33.801563844260791, -63.819733373043704, -96.903893979963456, -23.074411694508267, -43.939078642625461, -22.655230354960313]
[-20.9134191655858, -490.21748839271362, -63.03882099302708, -63.5375597540841, -148.2339860945726, -51.779467326713693, -76.449177666155904, -146.14073875407166, -155.51294006562873, -63.354748382757194]
[-43.008185967229366, -419.85560240543049, -53.248734420579829, -50.785671238880099, -52.249319306860983, -35.867278647868488, -26.540212234604329, -116.08742454380128, -58.477364234076838, -76.777415187436802]
[-68.812493134077783, -152.82271745384244, -43.42802718973126, -30.077472864517691, -26.283966632716076, -42.683961838148406, -86.285544326113339, -29.259933503312109, -43.862808044557831, -17.406615015613667]
[-21.77169190976749, -408.37547584355542, -75.708338590900652, -56.04815870685438, -92.834802615075233, -35.964346044831167, -69.6158872280959, -72.860772334211561, -103.45602123636144, -53.130188302691948]
[-58.545594794996788, -12.850193676785178, -34.179550082962884, -29.696368043249688, -35.202428113634312, -40.152352627503156, -51.268956399880672, -33.622746176280998, -30.08391029080309, -37.587627917705618]
[-54.021903878964991, -231.42886288203195, -46.350863428913023, -32.2950837721407, -77.729375984082338, -22.804271187468743, -47.359193699390723, -75.619787612274436, -64.670354752967015, -46.609159185781834]
[-86.210770743679547, -233.14115995990647, -40.655836267891303, -40.937282139719173, -25.226127732923302, -57.870318447681314, -77.185880418989015, -31.456657363813346, -43.49372374407578, -19.962074267707678]
[-57.545617192419314, -187.21355411693699, -42.831024078607307, -46.821803016294922, -57.414499907166359, -63.887786545480758, -102.17198909221403, -18.431752045537454, -82.082804505854639, -40.197883917245917]
[-60.149751288986437, -313.55160103184642, -43.860879400271749, -28.405382217709722, -38.264388123385537, -34.289488136186343, -58.024728679234109, -47.319912275658595, -35.379472336698981, -41.002792621856436]
[-79.571671596016628, -150.37527419732052, -44.601659977104283, -38.002383842600196, -19.017423180929889, -57.325976952317937, -74.900804000111108, -34.407959326397979, -52.477895382111754, -27.237409477799829]
[-75.800951722758839, -118.45768885959539, -54.980980412564044, -37.539910130542893, -35.468107590414057, -47.888997821331884, -91.979217895876218, -29.701337826561375, -53.23384233051798, -19.002861794898902]
[-41.21435293315983, -174.92219682208196, -50.297032648263894, -45.163105398629042, -47.964975784350557, -28.487528070351861, -19.303852444297704, -83.667690118117719, -33.678341255341358, -60.147878369200342]
[-44.434783853371684, -299.26954379624596, -35.247046427172023, -42.049408539937261, -27.839851886815911, -33.886347457377241, -23.277741021767842, -60.726222371433295, -35.865170995452694, -45.635867936475265]
[-32.812665139636209, -155.10071109082119, -37.659654623818675, -37.773730438343264, -52.417012701651764, -21.079880265755826, -47.923533567600224, -70.742454663011017, -34.733395234296083, -36.523932983656536]
[-62.639731034585353, -111.89885192704725, -35.244186623233254, -37.373130701812144, -19.003957890543486, -46.805657496867155, -56.571651900020264, -26.135257045183518, -36.907092284158828, -21.918632362476341]
[-20.18334128806929, -722.01300001561174, -52.758765541894142, -58.556089925722702, -89.491229789820864, -64.53238610653959, -61.345174023078293, -150.67004153340378, -138.71939533448889, -61.243452082262976]
[-55.008043132055306, -142.04076719867984, -51.211020117240977, -48.187911872793492, -46.48805953346497, -47.149553654689576, -100.60908464932615, -20.330079450249084, -79.339264426658517, -31.966845878014414]
[-78.47028733173272, -186.3492379094352, -44.679337358614333, -41.349333209093956, -21.361075330858835, -48.010975254762826, -67.861620807903591, -50.30534598794921, -48.041290728186013, -27.191853639320993]
[-23.295998392701396, -235.18513479570271, -52.68832856558867, -39.256984850256174, -86.85481095665051, -31.275536558831934, -65.744519992473428, -68.187499731094789, -64.686386956832635, -39.26325018502569]
[-54.248662924455303, -11.440375982126984, -34.13379464336203, -30.051556662439719, -31.497524011117346, -33.820741651393803, -40.047846236914957, -43.478096386681862, -31.514099779192179, -37.430056954532589]
[-55.034974458814602, -117.71091136336415, -42.121264303131348, -23.402605092311493, -43.328715984990488, -31.18749027566211, -72.28577242263087, -44.308947016831524, -45.852982121006931, -33.403350558982353]
[-45.392396772204549, -13.561459733511542, -34.202893850473437, -26.213626108641595, -28.317325705015097, -29.858870063407572, -33.238843713905347, -36.436208919072058, -30.84305572155953, -33.087525212566916]
[-64.947354446203462, -245.31595966787188, -46.231657161065428, -22.796291932050334, -52.243124011166216, -38.716310239150836, -89.383551117063135, -94.81885017677223, -49.032271112850061, -49.871552912093549]
[-37.719151461442578, -541.61317295813978, -64.16661295624904, -60.92282964355978, -41.659231774241583, -53.425164823362124, -37.598033180604354, -98.153380197240025, -81.713519548432785, -62.690582288376099]
[-65.870459182383414, -143.66015617072964, -33.21377035132646, -44.94233445218417, -62.402451558846295, -92.150526361375242, -110.94359372155736, -19.762587177182077, -45.916694160334913, -34.061175795913826]
[-47.714397176435511, -339.02481432709357, -27.946453200770563, -36.54180998749635, -85.550359653313251, -93.149645773986634, -103.06588847742674, -106.09454596333111, -65.260769997993094, -63.622410553547965]
[-49.597805828881278, -147.96515600371603, -38.875981134777781, -40.630274677071895, -42.518172132379114, -61.224333336074835, -83.460157375054493, -18.377648012040634, -60.059316307742264, -33.648981423256124]
[-59.076336274941923, -11.406328767987043, -39.305863819503237, -28.619798490798448, -29.291888416781536, -36.580520432119592, -43.019467317563119, -39.811056404444685, -31.917478766186235, -36.358638167269064]
[-39.378134710440349, -116.33123351468419, -22.407377695340472, -29.193625706890099, -66.545132055043339, -30.686011160488878, -45.92713981423767, -62.875924311257862, -43.797942629263972, -40.250110360758868]
[-55.852172632553646, -11.739114965246879, -31.578883661068485, -33.990789578113763, -32.882968153448942, -49.538760462006493, -45.017029304210261, -32.613877432563207, -28.549882474007205, -38.291752368536251]
[-42.424933410902085, -12.639438923081343, -26.863367635538612, -31.714031062819952, -32.108467665650863, -29.680400315226784, -42.246241940628586, -30.28484554981307, -29.411865496593769, -33.585847361701362]
[-44.011831950130386, -99.844879565743938, -29.95549923911236, -33.107541459084018, -37.618541452125065, -49.336123615131292, -84.655283943828252, -16.475370095088305, -46.23838372947224, -28.170042553047853]
[-107.35490004271583, -124.48266720512032, -56.142851693721596, -44.728641433519996, -22.095356893400389, -74.655374911250163, -80.194425351633456, -44.256043806508458, -50.467595224948028, -33.352257060801612]
[-48.173720432947448, -74.38933608100109, -23.004751556173858, -37.155830062448217, -30.50845291458706, -38.87094852902333, -26.613405150523302, -37.467489868911059, -30.656531891708568, -54.973851288839811]
[-61.475851406125457, -97.410974997060265, -37.50088661064575, -26.314610542463644, -44.56838269925899, -30.314682713722661, -42.026553246876553, -47.527703110262522, -40.817885802505451, -45.167462032645901]
[-27.739265805691975, -217.01077016272421, -44.948245998037564, -31.349879129606425, -77.412261493130998, -19.767361103875384, -49.494366164439775, -77.843448913878703, -33.208722462475507, -41.690687625704307]
[-47.490919887120967, -25.20581885744015, -37.544339008116808, -26.410000057192693, -28.027993661549168, -28.043787546393734, -26.456651430636125, -44.127912219932902, -28.066778546809687, -32.793739367240718]
[-37.997292219524454, -91.362372978270585, -19.765954139622071, -32.176249089548676, -29.850500247495948, -44.912470361837272, -34.829142343660287, -58.232366316434664, -37.557177440802306, -53.870185523141203]
[-104.76313467999691, -201.21937184713582, -65.729500562752762, -50.02913337994039, -23.06237388443888, -48.284630559018851, -95.59495141613985, -53.100424406509731, -47.255580849859982, -29.282893093250951]
[-80.822723400329494, -298.97959415103543, -37.607540980181319, -49.46169238665982, -20.58765129308761, -62.365036345580052, -65.054823956015667, -39.329304477291643, -53.612098259728185, -26.273640464274006]
[-34.470176404547914, -133.6922594992439, -47.085868242345406, -39.472269728621484, -35.263601048451484, -26.15672551134525, -18.379255182184838, -70.56587227082359, -42.700221834531362, -50.315999194567695]
